THESEUS_STAGE_6_NAME,Assault of the Monsters,괴수들의 습격,怪物的襲擊,怪獣たちの襲撃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_6_DESCRIPTION,"On the way to Athens, starving half-man, half-beasts attacked you! Kill them!","아테네로 가는 도중, 굶주린 반인반수 괴수들 여러마리가 습격했다! 그들을 처치하라!",抵達雅典之前，遭到幾個飢腸轆轆的半獸人襲擊！,アテネに向かう途中、腹を空かせた半人半獣の怪獣が数匹襲撃してきた！彼らを倒せ！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_7_NAME,Pallas the Traitor and His Armies,배반자 팔라스와 그의 군대들,叛徒「帕拉斯」和他的軍隊,裏切り者パラスと彼の軍隊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_7_DESCRIPTION,"Upon arriving in Athens, Pallas and his sons gathered armies to take up the throne, causing rebellion. Kill them and suppress the rebellion.","아테네에 도착하자, 왕권을 장악하기위해 팔라스와 그의 아들들이 군대를 모아 반란을 일으키고 있었다. 그들을 처치하고 반란을 제압하라.",抵達雅典，發現帕拉斯和他的兒子，為鞏固王權掌控著軍隊，打倒他們壓制叛亂。,アテネに到着すると、王権を掌握するためにパラスと彼の息子たちが軍隊を集めて反乱を起こしていた。彼らを倒して反乱を制圧せよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_8_NAME,Pallas the Traitor and His Armies,배반자 팔라스와 그의 군대들,叛徒「帕拉斯」和他的軍隊,裏切り者パラスと彼の軍隊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_8_DESCRIPTION,"Upon arriving in Athens, Pallas and his sons gathered armies to take up the throne, causing rebellion. Kill them and suppress the rebellion.","아테네에 도착하자, 왕권을 장악하기위해 팔라스와 그의 아들들이 군대를 모아 반란을 일으키고 있었다. 그들을 처치하고 반란을 제압하라.",抵達雅典，發現帕拉斯和他的兒子，為鞏固王權掌控著軍隊，打倒他們壓制叛亂。,アテネに到着すると、王権を掌握するためにパラスと彼の息子たちが軍隊を集めて反乱を起こしていた。彼らを倒して反乱を制圧せよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_9_NAME,Pallas the Traitor and His Armies,배반자 팔라스와 그의 군대들,叛徒「帕拉斯」和他的軍隊,裏切り者パラスと彼の軍隊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_9_DESCRIPTION,"Upon arriving in Athens, Pallas and his sons gathered armies to take up the throne, causing rebellion. Kill them and suppress the rebellion.","아테네에 도착하자, 왕권을 장악하기위해 팔라스와 그의 아들들이 군대를 모아 반란을 일으키고 있었다. 그들을 처치하고 반란을 제압하라.",抵達雅典，發現帕拉斯和他的兒子，為鞏固王權掌控著軍隊，打倒他們壓制叛亂。,アテネに到着すると、王権を掌握するためにパラスと彼の息子たちが軍隊を集めて反乱を起こしていた。彼らを倒して反乱を制圧せよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_10_NAME,Minotaur the half human beast in the labyrinth,미궁속 반인괴수 미노타우로스,迷宮中的牛頭怪物,迷宮内の半人怪獣、ミノタウロス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THESEUS_STAGE_10_DESCRIPTION,"After suppressing the rebellion, you were ordered to find the beast in the labyrinth and kill it. Pass through the labyrinth with Theseus and kill Manotaur the beast.","반란 진압 후, 미궁속에 사는 괴수를 찾아 죽이라는 명령을 받았다. 테세우스와 함께 미궁을 통과하고 괴수 미노타우로스를 처치하자!","鎮壓叛亂後，收到討伐米諾斯迷宮中怪物的任務。
和忒修斯一起穿過迷宮，殺死半人半牛的怪物彌諾陶洛斯。",反乱制圧後、迷宮に棲んでいる怪獣を探して殺せという命令を受けた。テセウスとともに迷宮を通過して怪獣ミノタウロスを倒せ！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_1_NAME,Clash with Bellerophon,벨레로폰테스와의 승부,貝勒羅豐的衝突,ベレロフォンとの勝負,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_1_DESCRIPTION,You asked Bellerophon the great hero to be your colleague. He requested you to clash with him. Accept the challenge and be his colleague.,"위대한 영웅 벨레로폰테스와도 동료가 되고자 요청하자, 자신과의 정면 승부를 요청하였다. 승부에 응하여 승리하고 벨레로폰테스와 동료가 되어라.",為和偉大的英雄貝勒羅豐成為夥伴，必須與他進行一對一的對決。,偉大な英雄ベレロフォンとも仲間になろうと頼むと、自分との真っ向勝負を要請してきた。勝負に応じて勝利し、ベレロフォンと仲間になれ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_2_NAME,Extermination of Chimera the Beast,괴수 키메라 퇴치,怪物「奇美拉」的考驗,怪獣キマイラの退治,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_2_DESCRIPTION,"You have become a colleague with Bellerophon. You and he found his target, Chimera. Kill Chimera along with Bellerophon.","벨레로폰테스와 동료가 되었고, 그의 싸움의 목표인 키메라를 찾아내었다. 벨로폰테스와 함께 키메라를 처치해야 한다.",成為貝勒羅豐的夥伴後，必須幫助他討伐怪物奇美拉。,ベレロフォンと仲間になって、彼の戦いの目標であるキマイラを見つけ出した。ベレロフォンとともにキマイラを倒さなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_3_NAME,Battle against the Solymi Army,솔리모이 군대와의 전투,討伐邊境蠻族「索利米」,ソリュモイ軍隊との戦闘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_3_DESCRIPTION,"Iobates, impressed by killing Chimera, asked you to also fight the army of Solymus, the neighbor kingdom.","키메라를 처치한 것에 감명받은 리키아의 왕 이오바테스가, 이웃나라 솔리모이의 군대 또한 처치해달라고 요청하였다.",貝勒羅豐打敗奇美拉後，呂基亞國王伊俄巴忒斯又派遣他去鎮壓邊境蠻族索利米。,キマイラを倒したことに感銘を受けたリュキアの王イオバテスが、隣国ソリュモイの軍隊も倒してくれと要請した。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_4_NAME,Battle against the Solymi Army,솔리모이 군대와의 전투,討伐邊境蠻族「索利米」,ソリュモイ軍隊との戦闘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_4_DESCRIPTION,"Iobates, impressed by killing Chimera, asked you to also fight the army of Solymus, the neighbor kingdom.","키메라를 처치한 것에 감명받은 리키아의 왕 이오바테스가, 이웃나라 솔리모이의 군대 또한 처치해달라고 요청하였다.",貝勒羅豐打敗奇美拉後，呂基亞國王伊俄巴忒斯又派遣他去鎮壓邊境蠻族索利米。,キマイラを倒したことに感銘を受けたリュキアの王イオバテスが、隣国ソリュモイの軍隊も倒してくれと要請した。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_5_NAME,Battle against the Solymi Army,솔리모이 군대와의 전투,討伐邊境蠻族「索利米」,ソリュモイ軍隊との戦闘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_5_DESCRIPTION,"Iobates, impressed by killing Chimera, asked you to also fight the army of Solymus, the neighbor kingdom.","키메라를 처치한 것에 감명받은 리키아의 왕 이오바테스가, 이웃나라 솔리모이의 군대 또한 처치해달라고 요청하였다.",貝勒羅豐打敗奇美拉後，呂基亞國王伊俄巴忒斯又派遣他去鎮壓邊境蠻族索利米。,キマイラを倒したことに感銘を受けたリュキアの王イオバテスが、隣国ソリュモイの軍隊も倒してくれと要請した。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_6_NAME,Battle against the Amazonian Army,아마조네스 군대와의 전투,征討亞馬遜人,アマゾネス軍隊との戦闘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_6_DESCRIPTION,"The king of Lycia, Iobates, asked you to crush the Amazonian army as the last favor.",리키아의 왕 이오바테스가 마지막 부탁으로 아마조네스 군대의 처치를 요청하였다.,呂基亞國王伊俄巴忒斯最後的要求是處置亞馬遜部落。,リュキアの王イオバテスが最後の頼みとして、アマゾネス軍隊の退治を要請した。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_7_NAME,Battle against the Amazonian Army,아마조네스 군대와의 전투,征討亞馬遜人,アマゾネス軍隊との戦闘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_7_DESCRIPTION,"The king of Lycia, Iobates, asked you to crush the Amazonian army as the last favor.",리키아의 왕 이오바테스가 마지막 부탁으로 아마조네스 군대의 처치를 요청하였다.,呂基亞國王伊俄巴忒斯最後的要求是處置亞馬遜部落。,リュキアの王イオバテスが最後の頼みとして、アマゾネス軍隊の退治を要請した。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_8_NAME,Battle against the Amazonian Army,아마조네스 군대와의 전투,征討亞馬遜人,アマゾネス軍隊との戦闘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLEROPHON_STAGE_8_DESCRIPTION,"The king of Lycia, Iobates, asked you to crush the Amazonian army as the last favor.",리키아의 왕 이오바테스가 마지막 부탁으로 아마조네스 군대의 처치를 요청하였다.,呂基亞國王伊俄巴忒斯最後的要求是處置亞馬遜部落。,リュキアの王イオバテスが最後の頼みとして、アマゾネス軍隊の退治を要請した。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_1_NAME,Entry Test for Argonauts,아르고 원정대 자격 시험,阿爾戈號的資格考試,アルゴ遠征隊の資格試験,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_1_DESCRIPTION,Pass the entry test to join the Argonauts to help the hero Jason.,영웅 이아손을 돕기위해 아르고 원정대에 지원하여 자격 시험을 치르고 원정대에 들어가라.,為了登上阿爾戈號幫助英雄伊阿宋，必須通過遠征隊的資格考試。,英雄イアソンを助けるためにアルゴ遠征隊に志願し、資格試験を受けて遠征隊に入れ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_2_NAME,Ordeal of the Voyage,항해 도중의 시련,航程中的試驗,航海途中の試練,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_2_DESCRIPTION,"During the voyage, sea monsters attack the Argonauts' ship. Protect the ship from the monsters.",항해 도중 바다의 괴수들이 원정대의 배를 향해 공격해온다. 괴수로부터 배를 보호하라.,在航行期間，受到海怪襲擊！保護船艦免受怪物傷害。,航海途中、海の怪獣たちが遠征隊の船に向かって攻撃してくる。怪獣たちから船を守れ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_3_NAME,Ordeal of the Voyage,항해 도중의 시련,航程中的試驗,航海途中の試練,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_3_DESCRIPTION,"During the voyage, sea monsters attack the Argonauts' ship. Protect the ship from the monsters.",항해 도중 바다의 괴수들이 원정대의 배를 향해 공격해온다. 괴수로부터 배를 보호하라.,在航行期間，受到海怪襲擊！保護船艦免受怪物傷害。,航海途中、海の怪獣たちが遠征隊の船に向かって攻撃してくる。怪獣たちから船を守れ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_4_NAME,Ordeal of the Voyage,항해 도중의 시련,航程中的試驗,航海途中の試練,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_4_DESCRIPTION,"During the voyage, sea monsters attack the Argonauts' ship. Protect the ship from the monsters.",항해 도중 바다의 괴수들이 원정대의 배를 향해 공격해온다. 괴수로부터 배를 보호하라.,在航行期間，受到海怪襲擊！保護船艦免受怪物傷害。,航海途中、海の怪獣たちが遠征隊の船に向かって攻撃してくる。怪獣たちから船を守れ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_5_NAME,Harpyiai the Bird Monster,괴물새 하르피아이,怪物鳥「哈耳庇厄」,怪鳥ハリュピュイア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_5_DESCRIPTION,"While docking on an island for maintenance, Harpyiai, the bird monster that attacks the village is now approaching the Argonauts.","잠시 섬에 정박하여 정비를 하던 중, 섬의 마을을 공격하던 괴물새 하르피아이가 원정대를 향해 공격해온다.",暫時停泊在小島上整頓時，發現怪物鳥攻擊島上的村莊，並襲擊了遠征隊！,しばらく島に停泊して整備をしていると、島の村を攻撃していた怪鳥ハリュピュイアが遠征隊に向かって攻撃してくる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_6_NAME,Trial for Jason,이아손에게 닥쳐오는 시련,伊阿宋的最終考驗,イアソンに迫ってくる試練,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_6_DESCRIPTION,"You have finally arrived at Colchis, where the golden fleece that Argonauts want is. You have to pass the trial of king Aeeta first to acquire it.",드디어 원정대의 목표인 황금 양피가 있는 콜키스에 도착했다. 그러나 황금 양피를 가지기 위해서는 콜키스의 아이에테스 왕이 내려주는 시련을 통과해야한다.,終於抵達遠征隊的目標－－金羊毛的所在地，然而，若要取得金羊毛，必須通過國王埃厄忒斯的考驗。,ついに、遠征隊の目標である黄金の羊毛があるコルキスに到着した。しかし黄金の羊毛を手に入れるには、コルキスのアイエテス王が与える試練を通過しなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_7_NAME,Trial for Jason,이아손에게 닥쳐오는 시련,伊阿宋的最終考驗,イアソンに迫ってくる試練,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_7_DESCRIPTION,You have to pass the trial of king Aeeta to acquire the golden fleece.,황금 양피를 가지기 위해서는 콜키스의 아이에테스 왕이 내려주는 시련을 통과해야한다.,為了取得金羊毛，必須通過國王埃厄忒斯的考驗。,黄金の羊毛を手に入れるには、コルキスのアイエテス王が与える試練を通過しなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_8_NAME,Trial for Jason,이아손에게 닥쳐오는 시련,伊阿宋的最終考驗,イアソンに迫ってくる試練,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON_STAGE_8_DESCRIPTION,You have to pass the trial of king Aeeta to acquire the golden fleece.,황금 양피를 가지기 위해서는 콜키스의 아이에테스 왕이 내려주는 시련을 통과해야한다.,為了取得金羊毛，必須通過國王埃厄忒斯的考驗。,黄金の羊毛を手に入れるには、コルキスのアイエテス王が与える試練を通過しなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT_STAGE_1_NAME,Giant Marching In,진격해오는 기간테스,進擊的巨靈,進撃してくるギガンテス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT_STAGE_1_DESCRIPTION,The Giant is advancing to the Olympians. Hercules has left to help the Olympians but he needs support. First you have to kill the Giant's snakes to make the battle in your favor.,괴수 기간테스가 올림포스 신들을 향해 진격해왔다! 헤라클레스가 이를 도우러 갔으나 좀 더 지원이 필요한 상황이다. 우선 기간테스의 뱀들을 처치하여 우세한 상황을 만들어야 한다.,"巨人族起義反抗奧林帕斯眾神的統治，雖然海克力士已加入抵禦的行列，仍然需要更多力量！
你必須先殺死巨人族的蛇，創造出戰場優勢。",怪獣ギガンテスが、オリンポスの神々に向かって攻撃してきた！ヘラクレスがこれを助けに行ったが、もう少し応援が必要な状況だ。まずギガンテスの蛇を倒して、優勢な状況を作らなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT_STAGE_2_NAME,Giant Marching In,진격해오는 기간테스,進擊的巨靈,進撃してくるギガンテス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT_STAGE_2_DESCRIPTION,The snakes are the Giant's feet. Keep killing them to reduce the giant's maneuverability.,기간테스의 발인 뱀들을 계속 처치하여 기간테스의 기동력을 저하시켜야 한다.,我們必須減少巨蛇的數量，才能削弱巨人族的機動性。,ギガンテスの足である蛇を倒し続けて、ギガンテスの機動力を低下させなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT_STAGE_3_NAME,Giant Marching In,진격해오는 기간테스,進擊的巨靈,進撃してくるギガンテス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT_STAGE_3_DESCRIPTION,The snakes are the Giant's feet. Keep killing them to reduce the giant's maneuverability.,기간테스의 발인 뱀들을 계속 처치하여 기간테스의 기동력을 저하시켜야 한다.,我們必須減少巨蛇的數量，才能削弱巨人族的機動性。,ギガンテスの足である蛇を倒し続けて、ギガンテスの機動力を低下させなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT_STAGE_4_NAME,The Giant,대괴수 기간테스,巨大怪物「癸干忒斯」,大怪獣ギガンテス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT_STAGE_4_DESCRIPTION,Defeat the Giant who is advancing to Olympus.,올림포스를 향해 진격해온 거대한 괴수 기간테스를 쓰러트려라!,摧毀不斷朝奧林帕斯前進的怪物！,オリンポスに向かって進撃してきた巨大な怪獣ギガンテスを倒せ！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_1_NAME,In the Middle of the Battlefield,전쟁터 한가운데,戰場中央,戦場の真ん中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_1_DESCRIPTION,You have received an order from the goddess Thetis to protect Achilles from the war between Troy and Greece. Defeat the Trojans to protect Achilles.,여신 테티스로부터 트로이와 그리스의 전쟁에서 아킬레우스를 보호하라는 임무를 받았다. 아킬레우스가 공격받지 않게 적들을 처치하라.,受到海洋女神忒提斯的請求，在特洛伊戰爭中保護阿基里斯。,女神テティスから、トロイアとギリシアの戦争からアキレウスを守るという任務を受けた。アキレウスが攻撃されないように敵を倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_2_NAME,In the Middle of the Battlefield,전쟁터 한가운데,戰場中央,戦場の真ん中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_2_DESCRIPTION,You have received an order from the goddess Thetis to protect Achilles from the war between Troy and Greece. Defeat the Trojans to protect Achilles.,여신 테티스로부터 트로이와 그리스의 전쟁에서 아킬레우스를 보호하라는 임무를 받았다. 아킬레우스가 공격받지 않게 적들을 처치하라.,受到海洋女神忒提斯的請求，在特洛伊戰爭中保護阿基里斯。,女神テティスから、トロイアとギリシアの戦争からアキレウスを守るという任務を受けた。アキレウスが攻撃されないように敵を倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_3_NAME,In the Middle of the Battlefield,전쟁터 한가운데,戰場中央,戦場の真ん中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_3_DESCRIPTION,You have received an order from the goddess Thetis to protect Achilles from the war between Troy and Greece. Defeat the Trojans to protect Achilles.,여신 테티스로부터 트로이와 그리스의 전쟁에서 아킬레우스를 보호하라는 임무를 받았다. 아킬레우스가 공격받지 않게 적들을 처치하라.,受到海洋女神忒提斯的請求，在特洛伊戰爭中保護阿基里斯。,女神テティスから、トロイアとギリシアの戦争からアキレウスを守るという任務を受けた。アキレウスが攻撃されないように敵を倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_4_NAME,The Fight Between Hector and Achilles,헥토르와 아킬레우스와의 싸움,「赫克特」和「阿基里斯」的對決,ヘクトルとアキレウスとの戦い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_4_DESCRIPTION,Hector of Troy and Achilles of Greece is fighting. Kill the enemies around them so Achilles is not surrounded.,"트로이군의 헥토르와 그리스군의 아킬레우스가 서로 싸우는 동안, 싸움이 방해되지 않도록 덤벼오는 적들을 물리쳐라.",赫克特和阿基里斯正在進行決鬥，必須擊敗他們身邊的敵人，避免決鬥被打斷。,トロイア軍のヘクトルとギリシア軍のアキレウスが戦う間、戦いが妨害されないように、襲ってくる敵を倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_5_NAME,The Fight Between Hector and Achilles,헥토르와 아킬레우스와의 싸움,「赫克特」和「阿基里斯」的對決,ヘクトルとアキレウスとの戦い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_5_DESCRIPTION,Hector of Troy and Achilles of Greece is fighting. Kill the enemies around them so Achilles is not surrounded.,"트로이군의 헥토르와 그리스군의 아킬레우스가 서로 싸우는 동안, 싸움이 방해되지 않도록 덤벼오는 적들을 물리쳐라.",赫克特和阿基里斯正在進行決鬥，必須擊敗他們身邊的敵人，避免決鬥被打斷。,トロイア軍のヘクトルとギリシア軍のアキレウスが戦う間、戦いが妨害されないように、襲ってくる敵を倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_6_NAME,The Fight Between Hector and Achilles,헥토르와 아킬레우스와의 싸움,「赫克特」和「阿基里斯」的對決,ヘクトルとアキレウスとの戦い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_6_DESCRIPTION,Hector of Troy and Achilles of Greece is fighting. Kill the enemies around them so Achilles is not surrounded.,"트로이군의 헥토르와 그리스군의 아킬레우스가 서로 싸우는 동안, 싸움이 방해되지 않도록 덤벼오는 적들을 물리쳐라.",赫克特和阿基里斯正在進行決鬥，必須擊敗他們身邊的敵人，避免決鬥被打斷。,トロイア軍のヘクトルとギリシア軍のアキレウスが戦う間、戦いが妨害されないように、襲ってくる敵を倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_7_NAME,Odysseus' Test,트로이 목마 지원 시험,特洛伊木馬志願者的測驗,トロイアの木馬の志願試験,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_7_DESCRIPTION,Odysseus made the plan to enter the castle of Troy by hiding in a wooden horse. And he's recruiting volunteers to participate in this plan. Pass the Odysseus' test and be accepted.,오디세우스가 트로이에게 보내는 목마를 통해 트로이 성 내부로 진입할 계획을 세웠다! 그리고 이 계획에 참여할 지원자를 모집하고 있다. 오디세우스의 시험을 통과하여 합격을 받아야 한다.,奧德修斯計畫打造一隻巨大的木馬，裡面躲著伏兵，讓特洛伊人將其當作戰利品帶回城內，藉此攻入特洛伊。聽說他們正在招募志願軍，必須通過測試成為志願軍。,オデュッセウスが、トロイアに送る木馬を介してトロイア城の内部に侵入する計画を立てた！そして、この計画に参加する志願者を募集している。オデュッセウスの試験に通過して合格しなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_8_NAME,Trojan Horse,트로이 목마,特洛伊木馬,トロイアの木馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_8_DESCRIPTION,The Trojan horse has entered the enemy territory. The enemies are in the mood of the festival. Get out of the horse and defeat all enemies.,트로이 목마가 적진에 들어왔고 적들이 축제의 분위기에 빠져있다. 이제 트로이 목마에서 나와 적들을 전부 처치해야한다.,木馬順利進入特洛伊城內，特洛伊人正歡天喜地慶祝勝利，趁現在擊敗所有敵人。,トロイアの木馬が敵陣に入ったが、敵は祝祭の雰囲気にのめり込んでいる。今こそトロイアの木馬から出て、敵をすべて倒さなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_9_NAME,Trojan Horse,트로이 목마,特洛伊木馬,トロイアの木馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_9_DESCRIPTION,Kill all the troops in the Trojan castle and win a victory!,트로이성 내의 병력들을 전부 처치하고 승리를 쟁취하라!,清除特洛伊城內的士兵們，並贏得勝利！,トロイア城内の兵力をすべて倒して、勝利を勝ち取れ！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_10_NAME,Trojan Horse,트로이 목마,特洛伊木馬,トロイアの木馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_10_DESCRIPTION,Kill all the troops in the Trojan castle and win a victory!,트로이성 내의 병력들을 전부 처치하고 승리를 쟁취하라!,清除特洛伊城內的士兵們，並贏得勝利！,トロイア城内の兵力をすべて倒して、勝利を勝ち取れ！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_11_NAME,Ordeal of Returning to Greece,그리스로 귀환 중의 시련,歸途的考驗,ギリシアに帰還中の試練,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROJANWAR_STAGE_11_DESCRIPTION,"Greece has won in the war against Troy! While the Greek army returns home, the sea monsters and the anger of Poseidon attacked the ship! You have to fight against them!","트로이와의 전쟁에서 그리스가 승리하였다! 그리스로 귀환하는 도중, 바다의 괴수들과 포세이돈의 분노가 배를 향해 공격하였다! 이에 대응하여 맞서 싸워야한다!",希臘勝利而歸！然而，在回國途中，因觸怒波賽頓而被海怪襲擊了！,トロイアとの戦争でギリシアが勝利した！ギリシアに帰還する途中、海の怪獣とポセイドンの怒りが船に向かって攻撃してきた！これに対抗して戦わなければならない！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
